Nuclear Engineering (NUC ENG),NUC ENG 170A,Nuclear Design: Design in Nuclear Power Technology and Instrumentation,3
Nuclear Engineering (NUC ENG),NUC ENG 170B,Nuclear Design: Design in Bionuclear&#44; Nuclear Medicine&#44; and Radiation Therapy,3
Nuclear Engineering (NUC ENG),NUC ENG 175,Methods of Risk Analysis,3
Nuclear Engineering (NUC ENG),NUC ENG 180,Introduction to Controlled Fusion,3
Nuclear Engineering (NUC ENG),NUC ENG H194,Honors Undergraduate Research,1 - 4
New Media (NWMEDIA),NWMEDIA 201,Questioning New Media,3
New Media (NWMEDIA),NWMEDIA 202,New Media Methods,3
New Media (NWMEDIA),NWMEDIA 203,Critical Making,4
New Media (NWMEDIA),NWMEDIA C262,Theory and Practice of Tangible User Interfaces,4
New Media (NWMEDIA),NWMEDIA C263,Technologies for Creativity and Learning,3
New Media (NWMEDIA),NWMEDIA C265,Interface Aesthetics,2
Neuroscience (NEUROSC),NEUROSC C160,Introduction to Neurobiology,4
Neuroscience (NEUROSC),NEUROSC C217D,Biological and Public Health Aspects of Alzheimer's Disease,3
Neuroscience (NEUROSC),NEUROSC C260,Introduction to Neurobiology,4
Neuroscience (NEUROSC),NEUROSC C261,Advanced Cellular Neurobiology,3
Neuroscience (NEUROSC),NEUROSC C262,Advanced Topics in Systems Neuroscience,3
Neuroscience (NEUROSC),NEUROSC C263,Advanced Developmental Neurobiology,3
Neuroscience (NEUROSC),NEUROSC C265,Neural Computation,3
Neuroscience (NEUROSC),NEUROSC 290,Neuroscience First Year Research,2
Neuroscience (NEUROSC),NEUROSC 291A,Neuroscience Introduction to Research,4 - 12
Neuroscience (NEUROSC),NEUROSC 291B,Neuroscience Introduction to Research,4 - 12
Neuroscience (NEUROSC),NEUROSC 292,Neuroscience Graduate Research,3 - 12
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 11,Introduction to Toxicology,3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 24,Freshman Seminar,1
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 98,Directed Group Study,1 - 3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 99,Supervised Independent Study and Research,1 - 3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 103,Nutrient Function and Metabolism,3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 104,Human Food Practices,2
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 108A,Introduction and Application of Food Science,3
Naval Science (NAV SCI),NAV SCI 1,Introduction to Naval Science,2
Near Eastern Studies (NE STUD),NE STUD R1A,Reading and Composition in Near Eastern Studies,4
Nanoscale Science and Engineering (NSE),NSE C201,Introduction to Nano-Science and Engineering,3
Nanoscale Science and Engineering (NSE),NSE C203,Nanoscale Fabrication,4
Nanoscale Science and Engineering (NSE),NSE C237,Computational Nano-mechanics,3
Nanoscale Science and Engineering (NSE),NSE C242,Computational Nanoscience,3
Nanoscale Science and Engineering (NSE),NSE 290,Special Topics in Nanoscale Science and Engineering,3
Nanoscale Science and Engineering (NSE),NSE 298,Group Studies&#44; Seminars&#44; or Group Research,1
Sociology (SOCIOL),SOCIOL 205G,Supervised Preparatory Course Work: Social Stratification and Class Analysis,3
Sociology (SOCIOL),SOCIOL 205H,Supervised Preparatory Course Work: Development,3
Sociology (SOCIOL),SOCIOL 205I,Supervised Preparatory Course Work: Religion,3
Sociology (SOCIOL),SOCIOL 205J,Supervised Preparatory Course Work: Urban Sociology,3
Sociology (SOCIOL),SOCIOL 205K,Supervised Preparatory Course Work: Social Psychology,3
Sociology (SOCIOL),SOCIOL 205L,Supervised Preparatory Course Work: Gender,3
Sociology (SOCIOL),SOCIOL 205M,Supervised Preparatory Course Work: Culture,3
Sociology (SOCIOL),SOCIOL 205N,Supervised Preparatory Course Work: Education,3
Sociology (SOCIOL),SOCIOL 205O,Supervised Preparatory Course Work: Health and Medicine,3
Sociology (SOCIOL),SOCIOL 205P,Supervised Preparatory Course Work: Area Studies,3
Sociology (SOCIOL),SOCIOL 205Q,Supervised Preparatory Course Work: Economy and Society,3
Sociology (SOCIOL),SOCIOL 205R,Supervised Preparatory Course Work: Professions,3
Psychology (PSYCH),PSYCH 134,Health Psychology,3
Psychology (PSYCH),PSYCH 136,Human Sexuality,3
Psychology (PSYCH),PSYCH 139,Case Studies in Clinical Psychology,2
Psychology (PSYCH),PSYCH 140,Developmental Psychology,3
Psychology (PSYCH),PSYCH N140,Developmental Psychology,3
Psychology (PSYCH),PSYCH 141,Development During Infancy,3
Psychology (PSYCH),PSYCH C143,Language Acquisition,3
Political Science (POL SCI),POL SCI 116Z,Special Topics in Political Theory,4
Political Science (POL SCI),POL SCI 118AC,Three American Cultures,4
Political Science (POL SCI),POL SCI 122A,Politics of European Integration,4
Political Science (POL SCI),POL SCI 123A,Special Topics in International Relations,4
Political Science (POL SCI),POL SCI 123G,Special Topics in International Relations,4
Political Science (POL SCI),POL SCI 123H,Special Topics in International Relations,4
Political Science (POL SCI),POL SCI 123M,Special Topics in International Relations,4
Political Science (POL SCI),POL SCI 123S,Special Topics in International Relations,4
Ph.D. in Business Administration (PHDBA),PHDBA 289A,Doctoral Seminar in Real Estate,4
Ph.D. in Business Administration (PHDBA),PHDBA 289S,Research Seminar in Real Estate,2 - 4
Ph.D. in Business Administration (PHDBA),PHDBA 297B,Research and Theory in Business:  Behavioral Science,3
Ph.D. in Business Administration (PHDBA),PHDBA 297T,Doctoral Topics in Business Administration,0.5 - 3
Ph.D. in Business Administration (PHDBA),PHDBA 299A,Individual Research in Business Problems,1 - 12
Ph.D. in Business Administration (PHDBA),PHDBA 375,Teaching Business,2
Ph.D. in Business Administration (PHDBA),PHDBA 602,Individual Study for Doctoral Students,1 - 8
Plant and Microbial Biology (PLANTBI),PLANTBI C216,Microbial Diversity Workshop,1
Plant and Microbial Biology (PLANTBI),PLANTBI 220A,Microbial Genetics,1.5
Plant and Microbial Biology (PLANTBI),PLANTBI 220B,Genomics and Computational Biology,1.5
Plant and Microbial Biology (PLANTBI),PLANTBI 220C,Microbial Diversity and Evolution,1.5
Plant and Microbial Biology (PLANTBI),PLANTBI 220D,Cell Structure and Function,1.5
Plant and Microbial Biology (PLANTBI),PLANTBI 220E,Microbial Physiology,1.5
Plant and Microbial Biology (PLANTBI),PLANTBI 220F,Microbial Ecology,1.5
Plant and Microbial Biology (PLANTBI),PLANTBI 222,Biochemistry of Biofuels: Concepts and Foundations,1
Plant and Microbial Biology (PLANTBI),PLANTBI C224,The Berkeley Lectures on Energy: Energy from Biomass,3
Plant and Microbial Biology (PLANTBI),PLANTBI 238,Readings in Environmental Microbiology,1
Plant and Microbial Biology (PLANTBI),PLANTBI C244,Introduction to Protein Informatics,4
Plant and Microbial Biology (PLANTBI),PLANTBI C244L,Protein Informatics Laboratory,3
Plant and Microbial Biology (PLANTBI),PLANTBI 290,Seminar,1 - 2
Plant and Microbial Biology (PLANTBI),PLANTBI 296,Graduate Supervised Independent Study,1 - 12
Physics (PHYSICS),PHYSICS 209,Classical Electromagnetism,5
Physics (PHYSICS),PHYSICS 211,Equilibrium Statistical Physics,4
Physics (PHYSICS),PHYSICS 212,Nonequilibrium Statistical Physics,4
Physics (PHYSICS),PHYSICS 216,Special Topics in Many-Body Physics,4
Physics (PHYSICS),PHYSICS 221A,Quantum Mechanics,5
Physics (PHYSICS),PHYSICS 221B,Quantum Mechanics,5
Physics (PHYSICS),PHYSICS 226,Particle Physics Phenomenology,4
Physics (PHYSICS),PHYSICS C228,Extragalactic Astronomy and Cosmology,3
Physics (PHYSICS),PHYSICS 229,Advanced Cosmology,3
Physics (PHYSICS),PHYSICS 231,General Relativity,4
Physics (PHYSICS),PHYSICS 232A,Quantum Field Theory I,4
Physics (PHYSICS),PHYSICS 232B,Quantum Field Theory II,4
Philosophy (PHILOS),PHILOS 128,Philosophy of Science,4
Philosophy (PHILOS),PHILOS 132,Philosophy of Mind,4
Philosophy (PHILOS),PHILOS C132,Philosophy of Mind,4
Philosophy (PHILOS),PHILOS 133,Philosophy of Language,4
Philosophy (PHILOS),PHILOS 134,Form and Meaning,4
Philosophy (PHILOS),PHILOS 135,Theory of Meaning,4
Philosophy (PHILOS),PHILOS 136,Philosophy of Perception,4
Philosophy (PHILOS),PHILOS 138,Philosophy of Society,4
Philosophy (PHILOS),PHILOS 140A,Intermediate Logic,4
Philosophy (PHILOS),PHILOS 140B,Intermediate Logic,4
Public Health (PB HLTH),PB HLTH 140,Introduction to Risk and Demographic Statistics,4
Public Health (PB HLTH),PB HLTH 141,Introduction to Biostatistics,5
Public Health (PB HLTH),PB HLTH 142,Introduction to Probability and Statistics in Biology and Public Health,4
Public Health (PB HLTH),PB HLTH 142AB,Introduction to Probability and Statistics in Public Health and Biology,4
Public Health (PB HLTH),PB HLTH W142,Introduction to Probability and Statistics in Biology and Public Health,4
Public Health (PB HLTH),PB HLTH 144A,Introduction to SAS Programming,2
Public Health (PB HLTH),PB HLTH 144B,Intermediate SAS Programming,2
Public Health (PB HLTH),PB HLTH 145,Statistical Analysis of Continuous Outcome Data,4
Public Health (PB HLTH),PB HLTH 150A,Introduction to Epidemiology and Human Disease,4
Public Health (PB HLTH),PB HLTH 150B,Introduction to Environmental Health Sciences,3
Optometry (OPTOM),OPTOM 231B,Graduate Specialty Clinics,2 - 8
Optometry (OPTOM),OPTOM 236A,Systemic Disease and its Ocular Manifestations,3
Nuclear Engineering (NUC ENG),NUC ENG 199,Supervised Independent Study,1 - 4
Nuclear Engineering (NUC ENG),NUC ENG S199,Supervised Independent Study,1 - 4
Nuclear Engineering (NUC ENG),NUC ENG 201,Nuclear Reactions and Interactions of Radiation with Matter,4
Nuclear Engineering (NUC ENG),NUC ENG 204,Advanced Concepts in Radiation Detection and Measurements,3
New Media (NWMEDIA),NWMEDIA 290,Special Topics in New Media,1 - 4
New Media (NWMEDIA),NWMEDIA 299,Individual Study or Research,1 - 4
Neuroscience (NEUROSC),NEUROSC 293,Neuroscience Research Review,2
Neuroscience (NEUROSC),NEUROSC 294,Neuroscience Graduate Student Presentation Seminar,1
Neuroscience (NEUROSC),NEUROSC 299,Seminars,1 - 3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 108B,Application of Food Science Laboratory,1
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 110,Toxicology,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX C114,Pesticide Chemistry and Toxicology,3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 115,Principles of Drug Action,2
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX C119,Advanced Toxicology,3 or 4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 120,Molecular Toxicology,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 121,Computational Toxicology,3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 135,Food Systems Organization and Management,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 145,Nutrition Education and Counseling,2
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 150,Mechanisms of Metabolic Regulation,3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX C159,Human Diet,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 160,Metabolic Bases of Human Health and Diseases,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 161A,Medical Nutrition Therapy,4
Naval Science (NAV SCI),NAV SCI 2,Sea Power and Maritime Affairs,2
Naval Science (NAV SCI),NAV SCI 3,Leadership and Management I,3
Naval Science (NAV SCI),NAV SCI 10,Naval Ship Systems I,3
Naval Science (NAV SCI),NAV SCI 12A,Navigation and Naval Operations I,3
Naval Science (NAV SCI),NAV SCI 12B,Navigation and Naval Operations II,3
Naval Science (NAV SCI),NAV SCI 400A,Naval Laboratory,0.0
Naval Science (NAV SCI),NAV SCI 400B,Naval Laboratory,0.0
Naval Science (NAV SCI),NAV SCI 400C,Naval Laboratory,0.0
Naval Science (NAV SCI),NAV SCI 400D,Naval Laboratory,0.0
Naval Science (NAV SCI),NAV SCI 400E,Naval Laboratory,0.0
Naval Science (NAV SCI),NAV SCI 401,Naval Ship Systems II,3
Naval Science (NAV SCI),NAV SCI 412,Leadership and Ethics,3
Near Eastern Studies (NE STUD),NE STUD R1B,Reading and Composition in Near Eastern Studies,4
Near Eastern Studies (NE STUD),NE STUD 10,Introduction to the Near East,4
Near Eastern Studies (NE STUD),NE STUD 15,Introduction to Near Eastern Art and Archaeology,4
Near Eastern Studies (NE STUD),NE STUD N16,Introduction to Islamic Art,4
Near Eastern Studies (NE STUD),NE STUD 18,Introduction to Ancient Egypt,4
Near Eastern Studies (NE STUD),NE STUD 24,Freshman Seminars,1
Near Eastern Studies (NE STUD),NE STUD C26,Introduction to Central Asia,3
Near Eastern Studies (NE STUD),NE STUD 98,Directed Group Study for Lower Division Students,1 - 4
Native American Studies (NATAMST),NATAMST R1A,Native American Studies Reading and Composition,4
Military Affairs (MIL AFF),MIL AFF 1,Military Physical Fitness and Nutrition,1
Military Affairs (MIL AFF),MIL AFF 20,Evolution of Warfare,3
Military Affairs (MIL AFF),MIL AFF 24,Freshman Seminars,1
Military Affairs (MIL AFF),MIL AFF 145A,National Security Forces in Contemporary American Society,3
Sociology (SOCIOL),SOCIOL 205S,Supervised Preparatory Course Work: Social Movements,3
Sociology (SOCIOL),SOCIOL 205T,Supervised Preparatory Course Work: Theory,3
Sociology (SOCIOL),SOCIOL 205U,Supervised Preparatory Course Work: Society and Environment,3
Sociology (SOCIOL),SOCIOL 205V,Supervised Preparatory Course Work: Society and Technology,3
Sociology (SOCIOL),SOCIOL 271A,Methods of Sociological Research,4
Sociology (SOCIOL),SOCIOL 271B,Methods of Sociological Research,3
Sociology (SOCIOL),SOCIOL 271C,Methods of Sociological Research,3
Psychology (PSYCH),PSYCH 146,Developmental and Biological Processes in Attachment,3
Psychology (PSYCH),PSYCH 148,Topical Seminars in Developmental Psychology,3
Psychology (PSYCH),PSYCH 150,Psychology of Personality,3
Psychology (PSYCH),PSYCH N150,Psychology of Personality,3
Psychology (PSYCH),PSYCH 156,Human Emotion,3
Psychology (PSYCH),PSYCH 160,Social Psychology,3
Psychology (PSYCH),PSYCH N160,Social Psychology,3
Psychology (PSYCH),PSYCH 162,Human Happiness,3
Political Science (POL SCI),POL SCI 124A,War!,4
Political Science (POL SCI),POL SCI 124C,Ethics and Justice in International Affairs,4
Political Science (POL SCI),POL SCI 126A,International Political Economy,4
Political Science (POL SCI),POL SCI 128,Chinese Foreign Policy,4
Political Science (POL SCI),POL SCI 128A,Chinese Foreign Policy,4
Political Science (POL SCI),POL SCI 129B,Russia after Communism,4
Political Science (POL SCI),POL SCI C131A,Applied Econometrics and Public Policy,4
Ph.D. in Business Administration (PHDBA),PHDBA 602C,Curricular Practical Training Internship,0.0
Plant and Microbial Biology (PLANTBI),PLANTBI 297,Grant Writing and Research Presentations,2
Plant and Microbial Biology (PLANTBI),PLANTBI 298,Plant Biology Group Studies,1 - 6
Plant and Microbial Biology (PLANTBI),PLANTBI 299,Graduate Research,1 - 12
Plant and Microbial Biology (PLANTBI),PLANTBI 300,Workshop on Teaching,2
Plant and Microbial Biology (PLANTBI),PLANTBI 602,Individual Study for Graduate Students,1 - 8
Plant and Microbial Biology (PLANTBI),PLANTBI S602,Individual Study for Graduate Students,1 - 6
Physics (PHYSICS),PHYSICS 233A,Standard Model and Beyond I,4
Physics (PHYSICS),PHYSICS 233B,Standard Model and Beyond II,4
Physics (PHYSICS),PHYSICS 234A,String Theory I,4
Physics (PHYSICS),PHYSICS 234B,String Theory II,4
Physics (PHYSICS),PHYSICS 238,Advanced Atomic&#44; Molecular&#44; and Optical Physics,4
Physics (PHYSICS),PHYSICS 240A,Quantum Theory of Solids,4
Physics (PHYSICS),PHYSICS 240B,Quantum Theory of Solids,4
Physics (PHYSICS),PHYSICS 242A,Theoretical Plasma Physics,4
Philosophy (PHILOS),PHILOS 141,Philosophy and Game Theory,4
Philosophy (PHILOS),PHILOS 142,Philosophical Logic,4
Philosophy (PHILOS),PHILOS 143,Modal Reasoning,4
Philosophy (PHILOS),PHILOS 146,Philosophy of Mathematics,4
Philosophy (PHILOS),PHILOS 149,Special Topics in Philosophy of Logic and Mathematics,4
Philosophy (PHILOS),PHILOS 155,Medieval Philosophy,4
Philosophy (PHILOS),PHILOS 156A,Foundations of Analytic Philosophy: Frege,4
Philosophy (PHILOS),PHILOS 160,Plato,4
Philosophy (PHILOS),PHILOS 161,Aristotle,4
Public Health (PB HLTH),PB HLTH 150D,Introduction to Health Policy and Management,3
Public Health (PB HLTH),PB HLTH 150E,Introduction to Community Health and Human Development,3
Public Health (PB HLTH),PB HLTH C155,Sociology of Health and Medicine,4
Public Health (PB HLTH),PB HLTH C160,Environmental Health and Development,4
Public Health (PB HLTH),PB HLTH 162A,Public Health Microbiology,3
Public Health (PB HLTH),PB HLTH 162L,Public Health Microbiology Laboratory,1
Public Health (PB HLTH),PB HLTH 170B,Toxicology,3
Public Health (PB HLTH),PB HLTH 170C,Drinking Water and Health,3
Public Health (PB HLTH),PB HLTH C170B,Advanced Toxicology,3 or 4
Public Health (PB HLTH),PB HLTH 180,The Evolution of Human Sexuality,2
Optometry (OPTOM),OPTOM 236B,Systemic Disease and its Ocular Manifestations,3
Optometry (OPTOM),OPTOM 240,Diagnosis and Treatment of Sensory/Motor Anomalies,3
Optometry (OPTOM),OPTOM 241,Advanced Management and Rehabilitation of Sensory/Motor Anomalies,3
Optometry (OPTOM),OPTOM 246,Diagnosis and Treatment of Anterior Segment Ocular Disease,4
Nuclear Engineering (NUC ENG),NUC ENG 220,Irradiation Effects in Nuclear Materials,3
Nuclear Engineering (NUC ENG),NUC ENG 221,Corrosion in Nuclear Power Systems,3
Nuclear Engineering (NUC ENG),NUC ENG 224,Safety Assessment for Geological Disposal of Radioactive Wastes,3
Nuclear Engineering (NUC ENG),NUC ENG 225,The Nuclear Fuel Cycle,3
Nuclear Engineering (NUC ENG),NUC ENG 230,Analytical Methods for Non-Proliferation,4
Nuclear Engineering (NUC ENG),NUC ENG 250,Nuclear Reactor Theory,4
Nuclear Engineering (NUC ENG),NUC ENG 255,Numerical Simulation in Radiation Transport,3
Nuclear Engineering (NUC ENG),NUC ENG 260,Thermal Aspects of Nuclear Reactors,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 161B,Applications in Medical Nutrition Therapy,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 166,Nutrition in the Community,3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 170,Experimental Nutrition Laboratory,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 171,Nutrition and Toxicology Laboratory,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 190,Introduction to Research in Nutritional Sciences,1
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 192,Junior Seminar in Dietetics,1
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 193,Introduction to Research in Toxicology,1
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 194,Senior Seminar in Dietetics,2
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX H196,Honors Research,4
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 197,Field Study in Food and Nutritional Sciences,1 - 3
Nutritional Sciences and Toxicology (NUSCTX),NUSCTX 198,Directed Group Study,1 - 3
